,Mainline,Fork,Pr nr,Filename,Operation,File classification,Interesting
5763,apache/kafka,linkedin/kafka,15549,clients/src/main/resources/common/message/ProduceRequest.json,None,NA,0
5764,apache/kafka,linkedin/kafka,15549,clients/src/main/resources/common/message/ProduceResponse.json,None,NA,0
5767,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/clients/CommonClientConfigsTest.java,None,NA,0
5768,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/clients/admin/KafkaAdminClientTest.java,None,NA,0
5776,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/clients/admin/internals/FenceProducersHandlerTest.java,None,NOT EXISTING,0
5781,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/clients/consumer/KafkaConsumerTest.java,None,NA,0
5782,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/clients/consumer/internals/AbstractCoordinatorTest.java,None,NA,0
5783,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumerTest.java,None,NOT EXISTING,0
5784,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/clients/consumer/internals/CommitRequestManagerTest.java,None,NOT EXISTING,0
5785,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/clients/consumer/internals/ConsumerCoordinatorTest.java,None,NA,0
5787,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/clients/consumer/internals/CoordinatorRequestManagerTest.java,None,NOT EXISTING,0
5788,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/clients/consumer/internals/MembershipManagerImplTest.java,None,NOT EXISTING,0
5789,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/clients/consumer/internals/OffsetFetcherTest.java,None,NOT EXISTING,0
5790,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/clients/consumer/internals/OffsetsRequestManagerTest.java,None,NOT EXISTING,0
5791,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/clients/consumer/internals/TopicMetadataRequestManagerTest.java,None,NOT EXISTING,0
5792,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/clients/consumer/internals/WakeupTriggerTest.java,None,NOT EXISTING,0
5793,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/clients/producer/KafkaProducerTest.java,None,NA,0
5795,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/clients/producer/internals/SenderTest.java,None,NA,0
5796,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/clients/producer/internals/TransactionManagerTest.java,None,NA,0
5800,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/common/network/SslTransportLayerTest.java,None,NA,0
5803,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/common/record/MemoryRecordsTest.java,None,NA,0
5806,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/common/security/authenticator/SaslAuthenticatorTest.java,None,NA,0
5807,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/common/security/oauthbearer/OAuthBearerLoginCallbackHandlerTest.java,None,NOT EXISTING,0
5808,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/common/security/oauthbearer/internals/secured/OAuthBearerTest.java,None,NOT EXISTING,0
5813,apache/kafka,linkedin/kafka,15549,clients/src/test/java/org/apache/kafka/common/telemetry/internals/ClientTelemetryReporterTest.java,None,NOT EXISTING,0
5815,apache/kafka,linkedin/kafka,15549,connect/api/src/test/java/org/apache/kafka/connect/data/ValuesTest.java,None,NA,0
5816,apache/kafka,linkedin/kafka,15549,connect/mirror/src/test/java/org/apache/kafka/connect/mirror/MirrorUtilsTest.java,None,NOT EXISTING,0
5817,apache/kafka,linkedin/kafka,15549,connect/runtime/src/main/java/org/apache/kafka/connect/storage/OffsetUtils.java,None,NA,0
5818,apache/kafka,linkedin/kafka,15549,connect/runtime/src/test/java/org/apache/kafka/connect/integration/ConnectWorkerIntegrationTest.java,None,NA,0
5819,apache/kafka,linkedin/kafka,15549,connect/runtime/src/test/java/org/apache/kafka/connect/integration/ExactlyOnceSourceIntegrationTest.java,None,NOT EXISTING,0
5821,apache/kafka,linkedin/kafka,15549,connect/runtime/src/test/java/org/apache/kafka/connect/runtime/WorkerTest.java,None,NA,0
5822,apache/kafka,linkedin/kafka,15549,connect/runtime/src/test/java/org/apache/kafka/connect/runtime/distributed/DistributedHerderTest.java,None,NA,0
5826,apache/kafka,linkedin/kafka,15549,connect/runtime/src/test/java/org/apache/kafka/connect/storage/KafkaOffsetBackingStoreTest.java,None,NA,0
5827,apache/kafka,linkedin/kafka,15549,connect/runtime/src/test/java/org/apache/kafka/connect/storage/OffsetUtilsTest.java,None,NOT EXISTING,0
5831,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/MetadataLogConfig.scala,None,NOT EXISTING,0
5834,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/admin/ConsumerGroupCommand.scala,None,ERROR,0
5836,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/coordinator/group/CoordinatorPartitionWriter.scala,None,NOT EXISTING,0
5837,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/coordinator/group/GroupCoordinator.scala,None,NA,0
5838,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/coordinator/group/GroupCoordinatorAdapter.scala,None,NOT EXISTING,0
5839,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/coordinator/group/GroupMetadataManager.scala,None,NA,0
5840,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/coordinator/transaction/TransactionCoordinator.scala,None,NA,0
5843,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/coordinator/transaction/TransactionStateManager.scala,None,NA,0
5844,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/log/LocalLog.scala,None,NOT EXISTING,0
5845,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/log/LogCleaner.scala,None,NA,0
5846,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/log/UnifiedLog.scala,None,NOT EXISTING,0
5849,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/server/AddPartitionsToTxnManager.scala,None,NOT EXISTING,0
5853,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,None,NOT EXISTING,0
5854,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala,None,NA,0
5856,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/server/KafkaApis.scala,None,NA,0
5857,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/server/KafkaConfig.scala,None,NA,0
5858,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/server/ReplicaManager.scala,None,NA,0
5859,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/server/ZkAdminManager.scala,None,NA,0
5861,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/server/metadata/DynamicConfigPublisher.scala,None,NOT EXISTING,0
5863,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/tools/StorageTool.scala,None,NA,0
5864,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/utils/FileLock.scala,None,NA,0
5865,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/utils/ToolsUtils.scala,None,NA,0
5867,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/zk/KafkaZkClient.scala,None,NA,0
5868,apache/kafka,linkedin/kafka,15549,core/src/main/scala/kafka/zk/migration/ZkConfigMigrationClient.scala,None,NOT EXISTING,0
5869,apache/kafka,linkedin/kafka,15549,core/src/test/java/kafka/server/handlers/DescribeTopicPartitionsRequestHandlerTest.java,None,NOT EXISTING,0
5870,apache/kafka,linkedin/kafka,15549,core/src/test/scala/integration/kafka/admin/ConfigCommandIntegrationTest.scala,None,NOT EXISTING,0
5871,apache/kafka,linkedin/kafka,15549,core/src/test/scala/integration/kafka/admin/ListOffsetsIntegrationTest.scala,None,NA,0
5872,apache/kafka,linkedin/kafka,15549,core/src/test/scala/integration/kafka/api/AbstractConsumerTest.scala,None,NA,0
5876,apache/kafka,linkedin/kafka,15549,core/src/test/scala/integration/kafka/api/PlaintextAdminIntegrationTest.scala,None,NA,0
5877,apache/kafka,linkedin/kafka,15549,core/src/test/scala/integration/kafka/api/PlaintextConsumerAssignTest.scala,None,NOT EXISTING,0
5878,apache/kafka,linkedin/kafka,15549,core/src/test/scala/integration/kafka/api/PlaintextConsumerAssignorsTest.scala,None,NOT EXISTING,0
5879,apache/kafka,linkedin/kafka,15549,core/src/test/scala/integration/kafka/api/PlaintextConsumerFetchTest.scala,None,NOT EXISTING,0
5880,apache/kafka,linkedin/kafka,15549,core/src/test/scala/integration/kafka/api/PlaintextConsumerPollTest.scala,None,NOT EXISTING,0
5881,apache/kafka,linkedin/kafka,15549,core/src/test/scala/integration/kafka/api/PlaintextConsumerSubscriptionTest.scala,None,NOT EXISTING,0
5882,apache/kafka,linkedin/kafka,15549,core/src/test/scala/integration/kafka/api/PlaintextConsumerTest.scala,None,NA,0
5888,apache/kafka,linkedin/kafka,15549,core/src/test/scala/integration/kafka/server/DynamicBrokerReconfigurationTest.scala,None,NA,0
5890,apache/kafka,linkedin/kafka,15549,core/src/test/scala/integration/kafka/server/KafkaServerKRaftRegistrationTest.scala,None,NOT EXISTING,0
5892,apache/kafka,linkedin/kafka,15549,core/src/test/scala/integration/kafka/zk/ZkMigrationIntegrationTest.scala,None,NOT EXISTING,0
5894,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/admin/ConfigCommandTest.scala,None,NA,0
5896,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/coordinator/AbstractCoordinatorConcurrencyTest.scala,None,NA,0
5897,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/coordinator/group/CoordinatorPartitionWriterTest.scala,None,NOT EXISTING,0
5898,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/coordinator/group/GroupCoordinatorAdapterTest.scala,None,NOT EXISTING,0
5900,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/coordinator/group/GroupCoordinatorTest.scala,None,NA,0
5901,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/coordinator/transaction/TransactionCoordinatorTest.scala,None,NA,0
5904,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/log/LocalLogTest.scala,None,NOT EXISTING,0
5905,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/log/LogManagerTest.scala,None,NA,0
5906,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/log/LogSegmentTest.scala,None,NA,0
5907,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/log/LogValidatorTest.scala,None,NA,0
5908,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/raft/RaftManagerTest.scala,None,NA,0
5909,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/security/authorizer/AuthorizerTest.scala,None,NOT EXISTING,0
5910,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/server/AddPartitionsToTxnManagerTest.scala,None,NOT EXISTING,0
5911,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/server/AddPartitionsToTxnRequestServerTest.scala,None,NA,0
5912,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/server/AlterUserScramCredentialsRequestTest.scala,None,NA,0
5916,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/server/ConsumerProtocolMigrationTest.scala,None,NOT EXISTING,0
5917,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/server/DeleteGroupsRequestTest.scala,None,NOT EXISTING,0
5918,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/server/DescribeGroupsRequestTest.scala,None,NOT EXISTING,0
5920,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/server/DynamicConfigChangeTest.scala,None,NA,0
5921,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/server/GroupCoordinatorBaseRequestTest.scala,None,NOT EXISTING,0
5922,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/server/HeartbeatRequestTest.scala,None,NOT EXISTING,0
5923,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/server/KafkaApisTest.scala,None,NA,0
5924,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/server/KafkaConfigTest.scala,None,NA,0
5926,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/server/LeaveGroupRequestTest.scala,None,NOT EXISTING,0
5927,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/server/ListGroupsRequestTest.scala,None,NOT EXISTING,0
5928,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/server/OffsetCommitRequestTest.scala,None,NOT EXISTING,0
5929,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/server/OffsetDeleteRequestTest.scala,None,NOT EXISTING,0
5930,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/server/OffsetFetchRequestTest.scala,None,NA,0
5931,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/server/ReplicaManagerTest.scala,None,NA,0
5934,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/server/SyncGroupRequestTest.scala,None,NOT EXISTING,0
5935,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/tools/StorageToolTest.scala,None,NA,0
5936,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/utils/TestUtils.scala,None,NA,0
5937,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/zk/KafkaZkClientTest.scala,None,NA,0
5938,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/zk/migration/ZkConfigMigrationClientTest.scala,None,NOT EXISTING,0
5939,apache/kafka,linkedin/kafka,15549,core/src/test/scala/unit/kafka/zk/migration/ZkMigrationTestHarness.scala,None,NOT EXISTING,0
5941,apache/kafka,linkedin/kafka,15549,docker/README.md,None,NOT EXISTING,0
5942,apache/kafka,linkedin/kafka,15549,docs/ops.html,None,NA,0
5943,apache/kafka,linkedin/kafka,15549,docs/upgrade.html,None,NA,0
5944,apache/kafka,linkedin/kafka,15549,examples/src/main/java/kafka/examples/Consumer.java,None,NA,0
5946,apache/kafka,linkedin/kafka,15549,examples/src/main/java/kafka/examples/Producer.java,None,NA,0
5947,apache/kafka,linkedin/kafka,15549,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/GroupCoordinatorService.java,None,NOT EXISTING,0
5948,apache/kafka,linkedin/kafka,15549,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/GroupCoordinatorShard.java,None,NOT EXISTING,0
5949,apache/kafka,linkedin/kafka,15549,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/GroupMetadataManager.java,None,NOT EXISTING,0
5950,apache/kafka,linkedin/kafka,15549,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/runtime/CoordinatorEventProcessor.java,None,NOT EXISTING,0
5951,apache/kafka,linkedin/kafka,15549,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/runtime/CoordinatorRuntime.java,None,NOT EXISTING,0
5952,apache/kafka,linkedin/kafka,15549,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/runtime/EventAccumulator.java,None,NOT EXISTING,0
5953,apache/kafka,linkedin/kafka,15549,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/runtime/MultiThreadedEventProcessor.java,None,NOT EXISTING,0
5954,apache/kafka,linkedin/kafka,15549,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/runtime/PartitionWriter.java,None,NOT EXISTING,0
5955,apache/kafka,linkedin/kafka,15549,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/GroupCoordinatorServiceTest.java,None,NOT EXISTING,0
5956,apache/kafka,linkedin/kafka,15549,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/GroupCoordinatorShardTest.java,None,NOT EXISTING,0
5957,apache/kafka,linkedin/kafka,15549,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/GroupMetadataManagerTest.java,None,NOT EXISTING,0
5958,apache/kafka,linkedin/kafka,15549,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/GroupMetadataManagerTestContext.java,None,NOT EXISTING,0
5959,apache/kafka,linkedin/kafka,15549,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/runtime/CoordinatorRuntimeTest.java,None,NOT EXISTING,0
5960,apache/kafka,linkedin/kafka,15549,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/runtime/EventAccumulatorTest.java,None,NOT EXISTING,0
5961,apache/kafka,linkedin/kafka,15549,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/runtime/InMemoryPartitionWriter.java,None,NOT EXISTING,0
5962,apache/kafka,linkedin/kafka,15549,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/runtime/MultiThreadedEventProcessorTest.java,None,NOT EXISTING,0
5964,apache/kafka,linkedin/kafka,15549,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,None,NA,0
5965,apache/kafka,linkedin/kafka,15549,metadata/src/main/java/org/apache/kafka/controller/QuorumFeatures.java,None,NOT EXISTING,0
5966,apache/kafka,linkedin/kafka,15549,metadata/src/main/java/org/apache/kafka/controller/ScramControlManager.java,None,NOT EXISTING,0
5968,apache/kafka,linkedin/kafka,15549,metadata/src/main/java/org/apache/kafka/image/MetadataVersionChangeException.java,None,NOT EXISTING,0
5969,apache/kafka,linkedin/kafka,15549,metadata/src/main/java/org/apache/kafka/image/writer/UnwritableMetadataException.java,None,NOT EXISTING,0
5970,apache/kafka,linkedin/kafka,15549,metadata/src/main/java/org/apache/kafka/metadata/bootstrap/BootstrapMetadata.java,None,NOT EXISTING,0
5971,apache/kafka,linkedin/kafka,15549,metadata/src/main/java/org/apache/kafka/metadata/migration/KRaftMigrationZkWriter.java,None,NOT EXISTING,0
5972,apache/kafka,linkedin/kafka,15549,metadata/src/test/java/org/apache/kafka/controller/QuorumControllerTest.java,None,NA,0
5973,apache/kafka,linkedin/kafka,15549,metadata/src/test/java/org/apache/kafka/controller/QuorumFeaturesTest.java,None,NOT EXISTING,0
5974,apache/kafka,linkedin/kafka,15549,metadata/src/test/java/org/apache/kafka/controller/ReplicationControlManagerTest.java,None,NA,0
5976,apache/kafka,linkedin/kafka,15549,metadata/src/test/java/org/apache/kafka/image/MetadataVersionChangeTest.java,None,NOT EXISTING,0
5978,apache/kafka,linkedin/kafka,15549,metadata/src/test/java/org/apache/kafka/image/writer/ImageWriterOptionsTest.java,None,NOT EXISTING,0
5979,apache/kafka,linkedin/kafka,15549,metadata/src/test/java/org/apache/kafka/metadata/bootstrap/BootstrapMetadataTest.java,None,NOT EXISTING,0
5980,apache/kafka,linkedin/kafka,15549,metadata/src/test/java/org/apache/kafka/metadata/migration/KRaftMigrationDriverTest.java,None,NOT EXISTING,0
5981,apache/kafka,linkedin/kafka,15549,raft/src/test/java/org/apache/kafka/raft/KafkaRaftClientSnapshotTest.java,None,NA,0
5982,apache/kafka,linkedin/kafka,15549,raft/src/test/java/org/apache/kafka/raft/RaftClientTestContext.java,None,NA,0
5983,apache/kafka,linkedin/kafka,15549,server-common/src/main/java/org/apache/kafka/queue/KafkaEventQueue.java,None,NA,0
5984,apache/kafka,linkedin/kafka,15549,server-common/src/main/java/org/apache/kafka/server/common/MetadataVersion.java,None,NOT EXISTING,0
5985,apache/kafka,linkedin/kafka,15549,server-common/src/main/java/org/apache/kafka/server/config/ZooKeeperInternals.java,None,NOT EXISTING,0
5986,apache/kafka,linkedin/kafka,15549,server-common/src/test/java/org/apache/kafka/server/common/MetadataVersionTest.java,None,NOT EXISTING,0
5987,apache/kafka,linkedin/kafka,15549,server-common/src/test/java/org/apache/kafka/server/util/InterBrokerSendThreadTest.java,None,NOT EXISTING,0
5988,apache/kafka,linkedin/kafka,15549,server/src/main/java/org/apache/kafka/server/config/Defaults.java,None,NOT EXISTING,0
5989,apache/kafka,linkedin/kafka,15549,server/src/main/java/org/apache/kafka/server/config/ZkConfigs.java,None,NOT EXISTING,0
5990,apache/kafka,linkedin/kafka,15549,storage/src/main/java/org/apache/kafka/storage/internals/log/LogSegment.java,None,NOT EXISTING,0
5991,apache/kafka,linkedin/kafka,15549,storage/src/main/java/org/apache/kafka/storage/internals/log/LogValidator.java,None,NOT EXISTING,0
5992,apache/kafka,linkedin/kafka,15549,streams/src/main/java/org/apache/kafka/streams/processor/internals/assignment/AssignorConfiguration.java,None,NA,0
5993,apache/kafka,linkedin/kafka,15549,streams/src/test/java/org/apache/kafka/streams/StreamsConfigTest.java,None,NA,0
6001,apache/kafka,linkedin/kafka,15549,streams/src/test/java/org/apache/kafka/streams/kstream/internals/InternalStreamsBuilderTest.java,None,NA,0
6002,apache/kafka,linkedin/kafka,15549,streams/src/test/java/org/apache/kafka/streams/kstream/internals/KStreamFlatTransformTest.java,None,NA,0
6003,apache/kafka,linkedin/kafka,15549,streams/src/test/java/org/apache/kafka/streams/kstream/internals/KStreamFlatTransformValuesTest.java,None,NA,0
6004,apache/kafka,linkedin/kafka,15549,streams/src/test/java/org/apache/kafka/streams/processor/internals/DefaultStateUpdaterTest.java,None,NOT EXISTING,0
6005,apache/kafka,linkedin/kafka,15549,streams/src/test/java/org/apache/kafka/streams/processor/internals/InternalTopologyBuilderTest.java,None,NA,0
6006,apache/kafka,linkedin/kafka,15549,streams/src/test/java/org/apache/kafka/streams/processor/internals/ProcessorStateManagerTest.java,None,NA,0
6007,apache/kafka,linkedin/kafka,15549,streams/src/test/java/org/apache/kafka/streams/processor/internals/StreamThreadTest.java,None,NA,0
6008,apache/kafka,linkedin/kafka,15542,clients/src/main/java/org/apache/kafka/common/record/MemoryRecordsBuilder.java,MODIFIED,MO,1
6009,apache/kafka,linkedin/kafka,15542,clients/src/test/java/org/apache/kafka/common/record/MemoryRecordsBuilderTest.java,MODIFIED,MO,1
6011,apache/kafka,linkedin/kafka,15542,core/src/test/scala/integration/kafka/admin/ListOffsetsIntegrationTest.scala,MODIFIED,MO,1
6010,apache/kafka,linkedin/kafka,15542,clients/src/test/java/org/apache/kafka/common/record/MemoryRecordsTest.java,None,NA,0
6012,apache/kafka,linkedin/kafka,15542,core/src/test/scala/integration/kafka/server/QuorumTestHarness.scala,None,NOT EXISTING,0
6013,apache/kafka,linkedin/kafka,15542,core/src/test/scala/unit/kafka/log/LogValidatorTest.scala,None,NA,0
6014,apache/kafka,linkedin/kafka,15542,storage/src/main/java/org/apache/kafka/storage/internals/log/LogValidator.java,None,NOT EXISTING,0
6015,apache/kafka,linkedin/kafka,15541,clients/src/main/java/org/apache/kafka/clients/producer/internals/Sender.java,None,NA,0
6016,apache/kafka,linkedin/kafka,15541,clients/src/test/java/org/apache/kafka/clients/producer/internals/SenderTest.java,None,NA,0
6018,apache/kafka,linkedin/kafka,15530,core/src/test/scala/unit/kafka/server/KafkaServerTest.scala,MODIFIED,MO,1
6017,apache/kafka,linkedin/kafka,15530,core/src/main/scala/kafka/server/KafkaServer.scala,None,NA,0
6021,apache/kafka,linkedin/kafka,15529,README.md,MODIFIED,MO,1
6025,apache/kafka,linkedin/kafka,15529,checkstyle/import-control-jmh-benchmarks.xml,MODIFIED,ED,1
6036,apache/kafka,linkedin/kafka,15529,clients/src/main/java/org/apache/kafka/common/config/AbstractConfig.java,MODIFIED,MO,1
6037,apache/kafka,linkedin/kafka,15529,clients/src/main/java/org/apache/kafka/common/config/TopicConfig.java,MODIFIED,MO,1
6039,apache/kafka,linkedin/kafka,15529,clients/src/main/java/org/apache/kafka/common/metrics/KafkaMetric.java,MODIFIED,MO,1
6040,apache/kafka,linkedin/kafka,15529,clients/src/main/java/org/apache/kafka/common/protocol/Errors.java,MODIFIED,ED,1
6041,apache/kafka,linkedin/kafka,15529,clients/src/main/java/org/apache/kafka/common/record/MemoryRecords.java,MODIFIED,MO,1
6042,apache/kafka,linkedin/kafka,15529,clients/src/main/java/org/apache/kafka/common/record/MemoryRecordsBuilder.java,MODIFIED,MO,1
6045,apache/kafka,linkedin/kafka,15529,clients/src/main/java/org/apache/kafka/common/utils/Exit.java,MODIFIED,MO,1
6047,apache/kafka,linkedin/kafka,15529,clients/src/main/resources/common/message/AddOffsetsToTxnRequest.json,MODIFIED,MO,1
6048,apache/kafka,linkedin/kafka,15529,clients/src/main/resources/common/message/AddOffsetsToTxnResponse.json,MODIFIED,MO,1
6051,apache/kafka,linkedin/kafka,15529,clients/src/main/resources/common/message/EndTxnRequest.json,MODIFIED,MO,1
6052,apache/kafka,linkedin/kafka,15529,clients/src/main/resources/common/message/EndTxnResponse.json,MODIFIED,MO,1
6054,apache/kafka,linkedin/kafka,15529,clients/src/main/resources/common/message/FindCoordinatorResponse.json,MODIFIED,MO,1
6055,apache/kafka,linkedin/kafka,15529,clients/src/main/resources/common/message/InitProducerIdRequest.json,MODIFIED,MO,1
6056,apache/kafka,linkedin/kafka,15529,clients/src/main/resources/common/message/InitProducerIdResponse.json,MODIFIED,MO,1
6059,apache/kafka,linkedin/kafka,15529,clients/src/main/resources/common/message/TxnOffsetCommitRequest.json,MODIFIED,MO,1
6060,apache/kafka,linkedin/kafka,15529,clients/src/main/resources/common/message/TxnOffsetCommitResponse.json,MODIFIED,MO,1
6063,apache/kafka,linkedin/kafka,15529,clients/src/test/java/org/apache/kafka/clients/admin/internals/AbortTransactionHandlerTest.java,MODIFIED,MO,1
6064,apache/kafka,linkedin/kafka,15529,clients/src/test/java/org/apache/kafka/clients/admin/internals/CoordinatorStrategyTest.java,MODIFIED,MO,1
6065,apache/kafka,linkedin/kafka,15529,clients/src/test/java/org/apache/kafka/clients/admin/internals/DeleteConsumerGroupOffsetsHandlerTest.java,MODIFIED,MO,1
6066,apache/kafka,linkedin/kafka,15529,clients/src/test/java/org/apache/kafka/clients/admin/internals/DeleteConsumerGroupsHandlerTest.java,MODIFIED,MO,1
6067,apache/kafka,linkedin/kafka,15529,clients/src/test/java/org/apache/kafka/clients/admin/internals/DescribeConsumerGroupsHandlerTest.java,MODIFIED,MO,1
6068,apache/kafka,linkedin/kafka,15529,clients/src/test/java/org/apache/kafka/clients/admin/internals/DescribeProducersHandlerTest.java,MODIFIED,MO,1
6069,apache/kafka,linkedin/kafka,15529,clients/src/test/java/org/apache/kafka/clients/admin/internals/DescribeTransactionsHandlerTest.java,MODIFIED,MO,1
6071,apache/kafka,linkedin/kafka,15529,clients/src/test/java/org/apache/kafka/clients/admin/internals/ListConsumerGroupOffsetsHandlerTest.java,MODIFIED,ED,1
6072,apache/kafka,linkedin/kafka,15529,clients/src/test/java/org/apache/kafka/clients/admin/internals/PartitionLeaderStrategyTest.java,MODIFIED,MO,1
6073,apache/kafka,linkedin/kafka,15529,clients/src/test/java/org/apache/kafka/clients/admin/internals/RemoveMembersFromConsumerGroupHandlerTest.java,MODIFIED,MO,1
6074,apache/kafka,linkedin/kafka,15529,clients/src/test/java/org/apache/kafka/clients/consumer/ConsumerPartitionAssignorTest.java,MODIFIED,MO,1
6080,apache/kafka,linkedin/kafka,15529,clients/src/test/java/org/apache/kafka/clients/consumer/internals/ConsumerNetworkClientTest.java,MODIFIED,MO,1
